time,baro_altitude,accl_x,accl_y,accl_z,gps_altitude,gyro_roll,gyro_pitch,gyro_yaw
0.0,0.0,19.67,1.75,-11.38,0.0,-32.13,26.99,-2.95
0.010000000000000009,-3.2700000000000102,19.8,1.8,-15.16,0.0,-26.14,24.24,-1.86
0.019999999999999962,-2.680000000000007,31.25,0.33,6.77,0.0,-22.85,-20.5,1.44
0.02999999999999997,-0.4200000000000017,26.99,-0.79,4.65,0.0,-27.36,-23.49,0.34
0.03999999999999998,-3.3500000000000085,29.11,0.7,0.32,0.0,-27.55,-10.61,-2.59
0.04999999999999999,-0.6700000000000017,31.72,-1.86,2.17,0.0,-35.18,-20.5,-0.88
0.06,-1.5100000000000051,31.62,0.19,7.36,0.0,-34.08,-7.86,0.04
0.06999999999999998,-2.3500000000000085,20.33,-2.48,1.47,0.0,-46.29,-10.85,-1.31
0.07999999999999999,-0.8400000000000034,31.94,-1.65,0.72,0.0,-45.31,1.42,1.07
0.09,-2.180000000000007,32.26,0.28,1.11,0.0,-56.66,8.56,2.72
0.09999999999999998,2.269999999999996,32.11,1.52,-6.45,0.0,-58.25,10.08,-3.32
0.10999999999999999,1.3499999999999943,33.85,2.01,2.1,0.0,-56.91,3.86,-3.2
0.12,-2.260000000000005,34.7,2.92,-0.48,0.0,-73.26,-8.53,-3.93
0.12999999999999998,1.509999999999991,33.1,6.11,3.57,0.0,-59.9,-3.77,0.71
0.13999999999999999,0.0,32.68,4.66,-7.66,0.0,-57.58,22.78,-0.57
0.15,-1.3400000000000034,33.69,-0.36,-5.13,0.0,-55.81,5.81,-4.97
0.15999999999999998,0.1700000000000017,35.33,-1.05,3.92,0.0,-50.07,-17.63,2.48
0.16999999999999998,-0.9200000000000017,33.4,-2.34,5.99,0.0,-35.79,-2.98,1.75
0.18,-0.5799999999999983,29.67,0.11,-4.28,0.0,-36.52,25.53,1.14
0.19,-1.2600000000000051,37.63,-8.26,-9.7,0.0,-23.34,6.54,-3.32
0.19999999999999998,1.9299999999999926,35.37,6.83,2.22,0.0,-12.29,-0.78,1.99
0.21,4.450000000000003,37.78,1.54,1.8,0.0,-16.99,1.72,0.59
