time,baro_altitude,accl_x,accl_y,accl_z,gps_altitude,gyro_roll,gyro_pitch,gyro_yaw
0.0,0.0,2.029599315,-98.94296551,-0.478679107,0.0,0.007956895,1.498896599,0.011074275
1.239,162.6085358,-1.196697731,12.24939835,-4.212376493,0.0,0.065480672,4.198809624,-0.088527121
1.269,182.9967194,-1.196697731,12.1393012,-5.31812464,0.0,0.089449123,4.143415928,-0.101842925
1.32,182.9967194,-0.933424255,12.22067807,-5.404286659,0.0,0.076665945,4.07417345,-0.113028206
1.3699999999999999,182.9967194,-0.933424255,12.22067807,-5.404286659,0.0,0.076665945,4.07417345,-0.113028206
1.42,182.9967194,-0.933424255,12.22067807,-5.404286659,0.0,0.076665945,4.07417345,-0.113028206
1.472,231.9818878,-1.895569378,12.46480398,-5.389927101,0.0,0.069211118,3.828629971,-0.18067582
1.52,231.9818878,-1.742391953,12.32120023,-5.179308379,0.0,0.030861598,3.942080736,-0.146054715
1.569,255.0448303,-1.364235517,12.22546439,-4.27939117,0.0,0.022872113,4.042215824,-0.122086257
1.621,255.0448303,-1.526986322,12.12015591,-4.178868425,0.0,0.025002642,4.057129383,-0.117825203
1.669,278.5997925,-1.603574961,11.9478307,-4.078345972,0.0,0.042046875,4.15406847,-0.086932532
1.8719999999999999,301.8087463,-0.493039504,11.70370362,-3.795925373,0.0,0.065482698,4.146611691,-0.100248337
1.92,326.8488464,-0.435597988,11.46915152,-3.977823228,0.0,0.110754155,3.944211006,-0.134865716
1.97,351.9042358,-1.139256215,11.22502444,-3.781564939,0.0,0.05322988,3.774833918,-0.151909947
2.019,351.9042358,-0.732379058,11.08620818,-4.131000799,0.0,0.041511968,3.788682461,-0.149246782
2.0700000000000003,376.5739746,-1.100961895,10.99047351,-4.102279639,0.0,0.051099349,3.759920359,-0.157236263
2.12,376.5739746,-1.172763918,10.8947365,-3.791138756,0.0,0.054827776,3.804128647,-0.152442575
2.171,400.9155884,-1.153616722,10.77985303,-4.202802676,0.0,0.058023568,3.902665615,-0.1114299
2.221,400.9155884,-1.144043051,10.63146412,-3.704976445,0.0,0.067078315,3.925568819,-0.0933204
2.274,424.1881714,-0.598348866,10.59316885,-3.197576398,0.0,0.070274107,3.920242548,-0.089059345
