time,baro_altitude,accl_x,accl_y,accl_z,gps_altitude,gyro_roll,gyro_pitch,gyro_yaw
0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
0.05,0.9144000000000001,0.0,0.0,0.0,0.0,0,0,0
0.1,0.9144000000000001,0.0,0.0,0.0,0.0,0,0,0
0.15,2.4384,0.0,0.0,0.0,0.0,0,0,0
0.2,2.7432000000000003,0.0,0.0,0.0,0.0,0,0,0
0.25,2.7432000000000003,0.0,0.0,0.0,0.0,0,0,0
0.3,3.6576000000000004,0.0,0.0,0.0,0.0,0,0,0
0.35,4.8768,0.0,0.0,0.0,0.0,0,0,0
0.4,5.7912,0.0,0.0,0.0,0.0,0,0,0
0.45,7.010400000000001,0.0,0.0,0.0,0.0,0,0,0
0.5,8.5344,0.0,0.0,0.0,0.0,0,0,0
0.55,9.4488,0.0,0.0,0.0,0.0,0,0,0
0.6,10.972800000000001,0.0,0.0,0.0,0.0,0,0,0
0.65,12.4968,0.0,0.0,0.0,0.0,0,0,0
0.7,14.020800000000001,0.0,0.0,0.0,0.0,0,0,0
0.75,15.8496,0.0,0.0,0.0,0.0,0,0,0
0.8,17.9832,0.0,0.0,0.0,0.0,0,0,0
0.85,19.812,0.0,0.0,0.0,0.0,0,0,0
0.9,21.640800000000002,0.0,0.0,0.0,0.0,0,0,0
0.95,24.0792,0.0,0.0,0.0,0.0,0,0,0
1.0,26.5176,0.0,0.0,0.0,0.0,0,0,0
1.05,29.260800000000003,0.0,0.0,0.0,0.0,0,0,0
1.1,32.004000000000005,0.0,0.0,0.0,0.0,0,0,0
1.15,34.7472,0.0,0.0,0.0,0.0,0,0,0
1.2,37.4904,0.0,0.0,0.0,0.0,0,0,0
1.25,40.2336,0.0,0.0,0.0,0.0,0,0,0
1.3,43.281600000000005,0.0,0.0,0.0,0.0,0,0,0
1.35,46.6344,0.0,0.0,0.0,0.0,0,0,0
1.4,49.9872,0.0,0.0,0.0,0.0,0,0,0
1.45,53.644800000000004,0.0,0.0,0.0,0.0,0,0,0
1.5,56.388000000000005,0.0,0.0,0.0,0.0,0,0,0
1.55,59.7408,0.0,0.0,0.0,0.0,0,0,0
1.6,63.0936,0.0,0.0,0.0,0.0,0,0,0
1.65,67.056,0.0,0.0,0.0,0.0,0,0,0
1.7,71.3232,0.0,0.0,0.0,0.0,0,0,0
1.75,75.2856,0.0,0.0,0.0,0.0,0,0,0
1.8,79.8576,0.0,0.0,0.0,0.0,0,0,0
1.85,83.82000000000001,0.0,0.0,0.0,0.0,0,0,0
1.9,87.47760000000001,0.0,0.0,0.0,0.0,0,0,0
1.95,91.44,0.0,0.0,0.0,0.0,0,0,0
2.0,96.012,0.0,0.0,0.0,0.0,0,0,0
2.05,100.2792,0.0,0.0,0.0,0.0,0,0,0
2.1,105.7656,0.0,0.0,0.0,0.0,0,0,0
2.15,110.94720000000001,0.0,0.0,0.0,0.0,0,0,0
2.2,115.82400000000001,0.0,0.0,0.0,0.0,0,0,0
2.25,121.0056,0.0,0.0,0.0,0.0,0,0,0
2.3,126.1872,0.0,0.0,0.0,0.0,0,0,0
2.35,131.3688,0.0,0.0,0.0,0.0,0,0,0
2.4,136.5504,0.0,0.0,0.0,0.0,0,0,0
2.45,140.5128,0.0,0.0,0.0,0.0,0,0,0
2.5,145.6944,0.0,0.0,0.0,0.0,0,0,0
2.55,151.4856,0.0,0.0,0.0,0.0,0,0,0
2.6,156.972,0.0,0.0,0.0,0.0,0,0,0
2.65,161.544,0.0,0.0,0.0,0.0,0,0,0
2.7,166.72560000000001,0.0,0.0,0.0,0.0,0,0,0
2.75,171.29760000000002,0.0,0.0,0.0,0.0,0,0,0
2.8,176.47920000000002,0.0,0.0,0.0,0.0,0,0,0
2.85,181.35600000000002,0.0,0.0,0.0,0.0,0,0,0
2.9,185.6232,0.0,0.0,0.0,0.0,0,0,0
2.95,190.1952,0.0,0.0,0.0,0.0,0,0,0
3.0,194.7672,0.0,0.0,0.0,0.0,0,0,0
3.05,199.9488,0.0,0.0,0.0,0.0,0,0,0
3.1,203.6064,0.0,0.0,0.0,0.0,0,0,0
3.15,208.788,0.0,0.0,0.0,0.0,0,0,0
3.2,213.6648,0.0,0.0,0.0,0.0,0,0,0
3.25,217.93200000000002,0.0,0.0,0.0,0.0,0,0,0
3.3,222.80880000000002,0.0,0.0,0.0,0.0,0,0,0
3.35,227.07600000000002,0.0,0.0,0.0,0.0,0,0,0
3.4,231.64800000000002,0.0,0.0,0.0,0.0,0,0,0
3.45,235.6104,0.0,0.0,0.0,0.0,0,0,0
3.5,240.1824,0.0,0.0,0.0,0.0,0,0,0
3.55,244.4496,0.0,0.0,0.0,0.0,0,0,0
3.6,249.0216,0.0,0.0,0.0,0.0,0,0,0
3.65,253.2888,0.0,0.0,0.0,0.0,0,0,0
3.7,257.25120000000004,0.0,0.0,0.0,0.0,0,0,0
3.75,261.5184,0.0,0.0,0.0,0.0,0,0,0
3.8,266.0904,0.0,0.0,0.0,0.0,0,0,0
3.85,270.3576,0.0,0.0,0.0,0.0,0,0,0
3.9,274.6248,0.0,0.0,0.0,0.0,0,0,0
3.95,278.5872,0.0,0.0,0.0,0.0,0,0,0
4.0,282.2448,0.0,0.0,0.0,0.0,0,0,0
4.05,286.512,0.0,0.0,0.0,0.0,0,0,0
4.1,290.1696,0.0,0.0,0.0,0.0,0,0,0
4.15,294.7416,0.0,0.0,0.0,0.0,0,0,0
4.2,298.704,0.0,0.0,0.0,0.0,0,0,0
