time,baro_altitude,accl_x,accl_y,accl_z,gps_altitude,gyro_roll,gyro_pitch,gyro_yaw
0,0,10.27942383,-0.383203125,-0.541274412,0,0,0,0
0.1,0.7445577,10.33211426,-0.439086918,-0.518920894,0,0,0,0
0.2,2.8268331,10.31455078,-0.432700196,-0.621108398,0,0,0,0
0.3,0.0004171,10.27303711,-0.357656247,-0.522114255,0,0,0,0
0.4,0.3443909,10.30337403,-0.303369139,-0.539677736,0,0,0,0
0.5,3.2487285,10.27463379,-0.461440426,-0.55245117,0,0,0,0
0.6,0.9212749,10.30976074,-0.311352537,-0.576401363,0,0,0,0
0.7,0.1557923,10.34009765,-0.288999019,-0.482197267,0,0,0,0
0.8,0.9695333,10.28581055,-0.364042969,-0.56682129,0,0,0,0
0.9,0.4039205,10.3049707,-0.405556642,-0.584384771,0,0,0,0
1,2.7889506,10.3129541,-0.316142583,-0.582788085,0,0,0,0
1.1,0.7207337,10.30656739,-0.341689451,-0.526904302,0,0,0,0
1.2,0.8407085,10.29060058,-0.387993162,-0.597158205,0,0,0,0
1.3,1.2652487,10.2969873,-0.400766606,-0.544467773,0,0,0,0
1.4,3.0659485,10.31135742,-0.281015622,-0.568417965,0,0,0,0
1.5,0.7088522,10.31614746,-0.35286621,-0.490180665,0,0,0,0
1.6,0.5238953,10.31135742,-0.368833005,-0.614721676,0,0,0,0
1.7,2.0426738,10.29060058,-0.407153318,-0.58119141,0,0,0,0
1.8,0.3566183,10.30018066,-0.386396486,-0.565224614,0,0,0,0
1.9,0.2943828,10.29219727,-0.348076174,-0.504550785,0,0,0,0
2,2.1664531,10.26824707,-0.383203125,-0.600351566,0,0,0,0
2.1,2.0548605,10.30656739,-0.403959957,-0.485390628,0,0,0,0
2.2,0.1289368,10.32892089,-0.364042969,-0.558837892,0,0,0,0
2.3,0.5394593,10.30337403,-0.298579102,-0.565224614,0,0,0,0
2.4,-0.0337422,10.3049707,-0.384799801,-0.517324219,0,0,0,0
2.5,-0.2168884,10.28421387,-0.365639644,-0.608334963,0,0,0,0
2.6,-0.2400817,10.28421387,-0.362446293,-0.55245117,0,0,0,0
2.7,-0.3172709,10.30816406,-0.301772463,-0.554047856,0,0,0,0
2.8,0.0785828,10.32413086,-0.391186523,-0.593964844,0,0,0,0
2.9,-0.0444336,10.30337403,-0.435893557,-0.570014651,0,0,0,0
3,0.0608826,10.3129541,-0.290595705,-0.611528324,0,0,0,0
3.1,-0.0996602,10.29539063,-0.314545898,-0.58119141,0,0,0,0
3.2,-0.0485229,10.29858399,-0.423120113,-0.573208012,0,0,0,0
3.3,0.16863,10.31934082,-0.336899415,-0.518920894,0,0,0,0
3.4,-0.0001525,10.29379394,-0.359252932,-0.523710941,0,0,0,0
3.5,0.1021017,10.29379394,-0.365639644,-0.579594724,0,0,0,0
3.6,-0.1469624,10.29379394,-0.370429691,-0.49177734,0,0,0,0
3.7,0.7070415,10.26984375,-0.281015622,-0.629091795,0,0,0,0
3.8,0.6438294,10.32572754,-0.293789066,-0.526904302,0,0,0,0
3.9,0.5248108,10.29060058,-0.410346679,-0.541274412,0,0,0,0
4,3.320282,10.28900391,-0.311352537,-0.547661134,0,0,0,0
4.1,-0.0056457,10.33211426,-0.351269535,-0.482197267,0,0,0,0
4.2,1.8673401,10.28900391,-0.392783208,-0.577998049,0,0,0,0
4.3,0.0379944,10.29060058,-0.293789066,-0.585981446,0,0,0,0
4.4,0.4430237,10.33211426,-0.408750003,-0.534887699,0,0,0,0
4.5,0.2379253,10.27782715,-0.359252932,-0.549257809,0,0,0,0
4.6,0.1161601,10.32892089,-0.364042969,-0.526904302,0,0,0,0
4.7,0.3752544,10.30656739,-0.376816403,-0.463037111,0,0,0,0
4.8,0.385671,10.33850098,-0.39916992,-0.576401363,0,0,0,0
4.9,0.8911031,10.30177734,-0.35286621,-0.584384771,0,0,0,0
5,0.7388001,10.29539063,-0.376816403,-0.613125,0,0,0,0
5.1,0.5270081,10.29539063,-0.442280269,-0.587578122,0,0,0,0
5.2,1.4487814,10.33211426,-0.370429691,-0.568417965,0,0,0,0
5.3,0.9878846,10.31774415,-0.325722656,-0.585981446,0,0,0,0
5.4,0.5374451,10.30816406,-0.354462896,-0.542871097,0,0,0,0
5.5,0.5978699,10.31774415,-0.419926762,-0.512534182,0,0,0,0
5.6,0.411082,10.33371094,-0.328916017,-0.568417965,0,0,0,0
5.7,0.3488058,10.3129541,-0.332109378,-0.541274412,0,0,0,0
5.8,0.5719707,10.26345703,-0.368833005,-0.58119141,0,0,0,0
5.9,2.6743673,10.31774415,-0.389589847,-0.590771483,0,0,0,0
6,1.8352356,10.31614746,-0.304965824,-0.55245117,0,0,0,0
6.1,2.7588807,10.32892089,-0.340092776,-0.501357424,0,0,0,0
6.2,0.7333476,10.33530762,-0.429506835,-0.637075193,0,0,0,0
6.3,1.2525533,10.31934082,-0.387993162,-0.554047856,0,0,0,0
6.4,2.6398011,10.31534912,-0.414338378,-0.541274412,0,0,0,0
6.5,0.1406556,10.29618897,-0.323327633,-0.513731689,0,0,0,0
6.6,1.0992127,10.27303711,-0.351269535,-0.633881832,0,0,0,0
6.7,1.1205546,10.29618897,-0.399968258,-0.529299315,0,0,0,0
6.8,3.9631653,10.29379394,-0.346479488,-0.52051758,0,0,0,0
