time,baro_altitude,accl_x,accl_y,accl_z,gps_altitude,gyro_roll,gyro_pitch,gyro_yaw
0.0,0.0,-0.01,-0.299999997,-0.015,0.0,0.0,0.0,0.0
0.1,-0.034271240000000036,-0.01,-0.305000007,0.005,0.00499719999993431,0.0,0.0,0.0
0.19999999999999998,-0.034271240000000036,-0.01,-0.280000001,-0.02,0.00499719999993431,0.0,0.0,0.0
0.30000000000000004,0.06997680699999997,-0.01,-0.310000002,-0.005,0.009002699999996366,0.0,0.0,0.0
0.4,0.056243896000000015,-0.01,-0.289999992,-0.005,0.011978099999964797,0.0,0.0,0.0
0.5,-0.07690429700000001,-0.005,-0.325000003,-0.005,0.014991699999995944,0.0,0.0,0.0
0.6,0.14913940400000003,-0.005,-0.289999992,-0.005,0.014991699999995944,0.0,0.0,0.0
0.7000000000000001,-0.10202026399999986,-0.01,-0.284999996,-0.005,0.026969899999926383,0.0,0.0,0.0
0.8,0.058339437000000105,-0.015,-0.295000002,-0.005,0.03097529999990911,0.0,0.0,0.0
0.9,0.03195190400000003,-0.01,-0.289999992,-0.005,0.02998349999995753,0.0,0.0,0.0
1.0,0.15524292000000006,-0.02,-0.289999992,-0.01,0.02998349999995753,0.0,0.0,0.0
1.0999999999999999,-0.17358398399999997,-0.015,-0.295000002,-0.01,0.044975199999953475,0.0,0.0,0.0
1.2,-0.075347901,0.01,-0.300000012,-0.02,0.04798889999995026,0.0,0.0,0.0
1.2999999999999998,-0.08019002299999989,0.006666667,-0.300000002,-0.01,0.05496979999998075,0.0,0.0,0.0
1.4,-0.10049438499999996,0.005,-0.280000001,-0.005,0.05496979999998075,0.0,0.0,0.0
1.5,-0.021331787000000046,0.005,-0.280000001,0.01,0.05699149999998099,0.0,0.0,0.0
1.5999999999999999,0.14987182600000004,0.005,-0.275000006,0.01,0.06099699999992936,0.0,0.0,0.0
1.7,0.024342854999999997,0.005,-0.290000007,-0.015,0.06099699999992936,0.0,0.0,0.0
1.7999999999999998,-0.03732299800000005,0.01,-0.300000012,0.005,0.06298059999994621,0.0,0.0,0.0
1.9,0.0,-0.005,-0.295000002,-0.005,0.07099149999999099,0.0,0.0,0.0
2.0,-0.2541809079999999,-0.005,-0.280000001,-0.005,0.0779723999999078,0.0,0.0,0.0
2.1,0.0015563960000000154,-0.01,-0.300000012,0.02,0.0779723999999078,0.0,0.0,0.0
2.1999999999999997,0.12427775099999994,-0.006666667,-0.306666672,-0.003333333,0.07499689999997372,0.0,0.0,0.0
2.3,0.06466674800000005,-0.006666667,-0.310000002,-0.02,0.08399959999997009,0.0,0.0,0.0
2.4,-0.20474243199999997,-0.006666667,-0.319999993,-0.02,0.08399959999997009,0.0,0.0,0.0
2.5,-0.20474243199999997,-0.006666667,-0.280000001,0.01,0.08399959999997009,0.0,0.0,0.0
2.6,0.21459960899999997,-0.01,-0.289999992,-0.01,0.08499139999992167,0.0,0.0,0.0
2.6999999999999997,0.06314086900000015,-0.01,-0.290000002,-0.01,0.08197780000000421,0.0,0.0,0.0
2.8,-0.119506836,-0.02,-0.289999992,-0.01,0.0899886999999353,0.0,0.0,0.0
2.9,0.06317138700000013,-0.02,-0.284999996,-0.01,0.0899886999999353,0.0,0.0,0.0
3.0,-0.07308959999999987,-0.005,-0.305000007,-0.01,0.0899886999999353,0.0,0.0,0.0
3.1,0.15371704099999994,-0.005,-0.289999992,-0.005,0.0949858999999833,0.0,0.0,0.0
3.1999999999999997,-0.04568481499999999,0.005,-0.300000012,-0.005,0.09197229999995216,0.0,0.0,0.0
3.3,0.056274413999999995,0.005,-0.289999992,0.01,0.09197229999995216,0.0,0.0,0.0
3.4,0.16275024400000015,0.015,-0.304999992,-0.005,0.09098050000000057,0.0,0.0,0.0
3.5,-0.09744262699999995,-0.02,-0.289999992,-0.02,0.08899689999998373,0.0,0.0,0.0
3.6,0.057800293000000114,-0.02,-0.310000002,-0.01,0.08296959999995579,0.0,0.0,0.0
3.6999999999999997,-0.09667968800000004,0.01,-0.310000002,-0.01,0.08296959999995579,0.0,0.0,0.0
3.8,0.025817871000000103,0.01,-0.290000007,-0.005,0.07698059999995621,0.0,0.0,0.0
3.9,0.05219523100000001,-0.01,-0.280000001,-0.005,0.07297510000000784,0.0,0.0,0.0
3.9999999999999996,0.15219116200000005,-0.01,-0.296666672,-0.006666667,0.06797789999995985,0.0,0.0,0.0
4.1000000000000005,0.02957153300000015,-0.01,-0.310000002,-0.01,0.06797789999995985,0.0,0.0,0.0
4.2,0.18258667000000006,-0.01,-0.310000002,-0.01,0.05996699999991506,0.0,0.0,0.0
4.300000000000001,0.05319213900000008,0.01,-0.290000007,-0.01,0.05897519999996348,0.0,0.0,0.0
4.4,0.07911173500000013,0.01,-0.299999997,-0.005,0.05897519999996348,0.0,0.0,0.0
4.5,0.15060424800000005,0.01,-0.280000001,-0.01,0.0579834000000119,0.0,0.0,0.0
4.6000000000000005,0.17648315400000003,-0.01,-0.310000002,-0.01,0.05996699999991506,0.0,0.0,0.0
4.7,0.12170410099999995,0.01,-0.310000002,-0.01,0.06397240000001148,0.0,0.0,0.0
4.800000000000001,0.11257934599999997,0.01,-0.300000012,-0.01,0.06397240000001148,0.0,0.0,0.0
4.9,-0.033599853999999985,0.01,-0.300000002,-0.006666667,0.05996699999991506,0.0,0.0,0.0
5.0,0.12469482400000009,-0.029999999,-0.300000012,-0.006666667,0.06599419999997735,0.0,0.0,0.0
5.1000000000000005,0.16586303700000005,-0.029999999,-0.305000007,0.005,0.06298059999994621,0.0,0.0,0.0
